revision	construction	world_knowledge_filter	accuracy	delta_accuracy	delta_accuracy_zscale
step1000	muchless	verb_paint_all	0.4848484848484848	-0.011994949494949503	-0.2807974824058472
step1000	muchless	verb_paint_aligned	0.4545454545454545	-0.06565656565656575	-0.7426406549665168
step1000	muchless	verb_paint_misaligned	0.5151515151515151	0.04166666666666663	0.18104569015482153
step1000	muchless	verb_draw_all	0.4962121212121212	0.012626262626262708	-0.06889296793683358
step1000	muchless	verb_draw_aligned	0.4924242424242424	-0.0050505050505050275	-0.22102954242740738
step1000	muchless	verb_draw_misaligned	0.5	0.030303030303030276	0.08324360655373877
step1000	muchless	verb_sing_all	0.4507575757575757	-0.05050505050505061	-0.6122378768317398
step1000	muchless	verb_sing_aligned	0.4393939393939394	-0.07323232323232326	-0.8078420440339048
step1000	muchless	verb_sing_misaligned	0.4621212121212121	-0.02777777777777779	-0.41663370962957336
step1000	muchless	verb_write_all	0.4878472222222222	-0.01388888888888895	-0.29709782967269477
step1000	muchless	verb_write_aligned	0.4722222222222222	-0.04513888888888895	-0.5660535595756726
step1000	muchless	verb_write_misaligned	0.5034722222222222	0.017361111111111105	-0.028142099769716492
step1000	muchless	verb_make_all	0.4986111111111111	-0.004166666666666652	-0.2134227137028788
step1000	muchless	verb_make_aligned	0.4972222222222222	0.008333333333333304	-0.10584042174168805
step1000	muchless	verb_make_misaligned	0.5	-0.01666666666666672	-0.32100500566407053
step1000	muchless	verb_pick up_all	0.4916666666666666	-0.01666666666666672	-0.32100500566407053
step1000	muchless	verb_pick up_aligned	0.4833333333333333	0.03333333333333327	0.10932416218069389
step1000	muchless	verb_pick up_misaligned	0.5	-0.06666666666666665	-0.7513341735088344
step1000	muchless	verb_lift_all	0.5083333333333333	0.008333333333333304	-0.10584042174168805
step1000	muchless	verb_lift_aligned	0.4944444444444444	0.016666666666666607	-0.0341188937675609
step1000	muchless	verb_lift_misaligned	0.5222222222222223	0.0	-0.1775619497158152
step1000	muchless	verb_see_all	0.5277777777777778	0.02777777777777779	0.06150981019794293
step1000	muchless	verb_see_aligned	0.5	0.0	-0.1775619497158152
step1000	muchless	verb_see_misaligned	0.5555555555555556	0.05555555555555558	0.30058157011170106
step1000	muchless	verb_compose_all	0.4947916666666667	-0.012152777777777735	-0.282155844678084
step1000	muchless	verb_compose_aligned	0.5034722222222222	-0.00347222222222221	-0.20744591970503487
step1000	muchless	verb_compose_misaligned	0.4861111111111111	-0.020833333333333315	-0.3568657696511336
step1000	nottomention	all	0.4730682459108855	-0.026649746192893398	-0.40692521176505514
step1000	nottomention	aligned	0.5039481105470953	0.0031020868584320516	-0.15086358058839033
step1000	nottomention	misaligned	0.4421883812746757	-0.05640157924421879	-0.6629868429417195
step1000	nottomention	aligned1	0.5386350817822899	-0.3637901861252115	-3.3085525110229
step1000	nottomention	misaligned1	0.4602368866328257	0.3886068809926678	3.167015564610668
step1000	nottomention	aligned2	0.4692611393119007	0.3699943598420756	3.0068253498461197
step1000	nottomention	misaligned2	0.4241398759165257	-0.5014100394811055	-4.492989250494108
step1000	nottomention	verb_hold_all	0.4694444444444444	-0.041666666666666685	-0.5361695895864524
step1000	nottomention	verb_hold_aligned	0.4111111111111111	-0.07222222222222219	-0.7991485254915859
step1000	nottomention	verb_hold_misaligned	0.5277777777777778	-0.011111111111111072	-0.2731906536813181
step1000	nottomention	verb_bake_all	0.5027777777777778	0.005555555555555591	-0.1297475977330633
step1000	nottomention	verb_bake_aligned	0.4333333333333333	-0.06666666666666671	-0.7513341735088349
step1000	nottomention	verb_bake_misaligned	0.5722222222222222	0.07777777777777778	0.49183897804270726
step1000	nottomention	verb_cook_all	0.4166666666666667	-0.08333333333333331	-0.8947772294570892
step1000	nottomention	verb_cook_aligned	0.5034722222222222	0.00347222222222221	-0.14767797972659558
step1000	nottomention	verb_cook_misaligned	0.3298611111111111	-0.1701388888888889	-1.641876479187583
step1000	nottomention	verb_paint_all	0.4816919191919191	-0.013888888888888895	-0.2970978296726943
step1000	nottomention	verb_paint_aligned	0.5732323232323232	0.06565656565656564	0.3875167555348854
step1000	nottomention	verb_paint_misaligned	0.3901515151515151	-0.09343434343434343	-0.981712414880274
step1000	nottomention	verb_draw_all	0.4734848484848485	-0.03282828282828276	-0.4601013023411651
step1000	nottomention	verb_draw_aligned	0.51010101010101	-0.005050505050505083	-0.22102954242740785
step1000	nottomention	verb_draw_misaligned	0.4368686868686868	-0.06060606060606061	-0.6991730622549237
step1000	nottomention	verb_sing_all	0.4696969696969697	-0.02525252525252525	-0.39489991327377705
step1000	nottomention	verb_sing_aligned	0.5202020202020202	0.002525252525252597	-0.1558281533600184
step1000	nottomention	verb_sing_misaligned	0.4191919191919191	-0.053030303030303094	-0.6339716731875357
step1000	nottomention	verb_write_all	0.4600694444444444	-0.03993055555555558	-0.5212276045918426
step1000	nottomention	verb_write_aligned	0.4722222222222222	-0.006944444444444475	-0.23732988969425498
step1000	nottomention	verb_write_misaligned	0.4479166666666667	-0.07291666666666669	-0.8051253194894302
step1000	nottomention	verb_make_all	0.4680555555555555	-0.02777777777777779	-0.41663370962957336
step1000	nottomention	verb_make_aligned	0.4888888888888889	0.0222222222222222	0.013695458215191015
step1000	nottomention	verb_make_misaligned	0.4472222222222222	-0.07777777777777783	-0.8469628774743382
step1000	nottomention	verb_pick up_all	0.4888888888888889	-0.011111111111111127	-0.2731906536813186
step1000	nottomention	verb_pick up_aligned	0.4888888888888889	-0.011111111111111127	-0.2731906536813186
step1000	nottomention	verb_pick up_misaligned	0.4888888888888889	-0.011111111111111127	-0.2731906536813186
step1000	nottomention	verb_lift_all	0.4916666666666666	-0.008333333333333415	-0.24928347768994333
step1000	nottomention	verb_lift_aligned	0.4	-0.09999999999999998	-1.038220285405344
step1000	nottomention	verb_lift_misaligned	0.5833333333333334	0.08333333333333337	0.5396533300254592
step1000	nottomention	verb_see_all	0.4722222222222222	-0.05555555555555558	-0.6557054695433315
step1000	nottomention	verb_see_aligned	0.5	0.1111111111111111	0.7787250899392169
step1000	nottomention	verb_see_misaligned	0.4444444444444444	-0.2222222222222222	-2.0901360290258792
step1000	nottomention	verb_compose_all	0.4913194444444444	-0.01388888888888895	-0.29709782967269477
step1000	nottomention	verb_compose_aligned	0.5104166666666666	-0.01388888888888895	-0.29709782967269477
step1000	nottomention	verb_compose_misaligned	0.4722222222222222	-0.013888888888888895	-0.2970978296726943
step1000	nevermind	all	0.4694021432600113	-0.02227862380146639	-0.3693047825400471
step1000	nevermind	aligned	0.4531866892272984	-0.06288776085730402	-0.718810705662699
step1000	nevermind	misaligned	0.4856175972927242	0.018330513254371184	-0.019798859417395676
step1000	nevermind	aligned1	0.4478285391990976	0.2081218274111676	1.6136559062877738
step1000	nevermind	misaligned1	0.6001128031584885	-0.08009024252679076	-0.8668652980965998
step1000	nevermind	aligned2	0.4585448392554991	-0.33389734912577557	-3.051277317613171
step1000	nevermind	misaligned2	0.3711223914269599	0.11675126903553301	0.8272675792618075
step1000	nevermind	verb_hold_all	0.4861111111111111	-0.03333333333333338	-0.46444806161232527
step1000	nevermind	verb_hold_aligned	0.4388888888888889	-0.061111111111111116	-0.703519821526083
step1000	nevermind	verb_hold_misaligned	0.5333333333333333	-0.005555555555555536	-0.22537630169856665
step1000	nevermind	verb_bake_all	0.3777777777777777	-0.12222222222222229	-1.229477693336351
step1000	nevermind	verb_bake_aligned	0.2222222222222222	-0.16666666666666669	-1.6119925091983636
step1000	nevermind	verb_bake_misaligned	0.5333333333333333	-0.07777777777777783	-0.8469628774743382
step1000	nevermind	verb_cook_all	0.4722222222222222	-0.03993055555555558	-0.5212276045918426
step1000	nevermind	verb_cook_aligned	0.4583333333333333	-0.09375000000000006	-0.9844291394247491
step1000	nevermind	verb_cook_misaligned	0.4861111111111111	0.013888888888888895	-0.05802606975893614
step1000	nevermind	verb_paint_all	0.4457070707070707	-0.02651515151515149	-0.405766811451675
step1000	nevermind	verb_paint_aligned	0.4911616161616162	-0.05050505050505044	-0.6122378768317384
step1000	nevermind	verb_paint_misaligned	0.4002525252525252	-0.002525252525252597	-0.19929574607161202
step1000	nevermind	verb_draw_all	0.5037878787878788	0.007575757575757569	-0.11236056064842671
step1000	nevermind	verb_draw_aligned	0.5252525252525253	-0.02777777777777768	-0.4166337096295724
step1000	nevermind	verb_draw_misaligned	0.4823232323232323	0.04292929292929293	0.19191258833271993
step1000	nevermind	verb_sing_all	0.4722222222222222	-0.008838383838383868	-0.2536302369611021
step1000	nevermind	verb_sing_aligned	0.4848484848484848	-0.027777777777777846	-0.41663370962957386
step1000	nevermind	verb_sing_misaligned	0.4595959595959596	0.01010101010101011	-0.09062676429263039
step1000	nevermind	verb_write_all	0.4774305555555556	-0.03993055555555558	-0.5212276045918426
step1000	nevermind	verb_write_aligned	0.4131944444444444	-0.14236111111111116	-1.4028047192738256
step1000	nevermind	verb_write_misaligned	0.5416666666666666	0.062499999999999944	0.3603495100901399
step1000	nevermind	verb_make_all	0.4722222222222222	-0.0222222222222222	-0.36881935764682144
step1000	nevermind	verb_make_aligned	0.4722222222222222	-0.008333333333333304	-0.24928347768994236
step1000	nevermind	verb_make_misaligned	0.4722222222222222	-0.036111111111111094	-0.48835523760370053
step1000	nevermind	verb_pick up_all	0.5027777777777778	0.013888888888888895	-0.05802606975893614
step1000	nevermind	verb_pick up_aligned	0.3944444444444444	-0.06666666666666671	-0.7513341735088349
step1000	nevermind	verb_pick up_misaligned	0.6111111111111112	0.09444444444444444	0.6352820339909621
step1000	nevermind	verb_lift_all	0.5	0.0027777777777778234	-0.153654773724439
step1000	nevermind	verb_lift_aligned	0.4333333333333333	-0.05555555555555558	-0.6557054695433315
step1000	nevermind	verb_lift_misaligned	0.5666666666666667	0.061111111111111116	0.34839592209445247
step1000	nevermind	verb_see_all	0.4722222222222222	-0.02777777777777779	-0.41663370962957336
step1000	nevermind	verb_see_aligned	0.2777777777777778	-0.1111111111111111	-1.1338489893708472
step1000	nevermind	verb_see_misaligned	0.6666666666666666	0.05555555555555547	0.30058157011170006
step1000	nevermind	verb_compose_all	0.4756944444444444	-0.0034722222222222654	-0.20744591970503534
step1000	nevermind	verb_compose_aligned	0.4305555555555556	-0.08680555555555558	-0.9246611994463093
step1000	nevermind	verb_compose_misaligned	0.5208333333333334	0.07986111111111116	0.5097693600362395
step1000	blimp	all	0.625044776119403	0.06195522388059704	0.3556608490076528
step1000	comps	all	0.5075395216862586	0.006607215241183573	-0.12069640098561978
step1000	ewok	all	0.171010516689529	0.0928212162780064	0.6213115854692527
step1000	ewok	domain_social-relations	0.1070063694267516	0.0407643312101911	0.17327966483278273
step1000	ewok	domain_agent-properties	0.21875	0.14910714285714288	1.105741104392679
step1000	ewok	domain_material-properties	0.1129032258064516	0.0725806451612904	0.4471094229620693
step1000	ewok	domain_spatial-relations	0.1591836734693877	0.10204081632653059	0.700660841804112
step1000	ewok	domain_material-dynamics	0.1897435897435897	0.0833333333333333	0.5396533300254586
step1000	ewok	domain_quantitative-properties	0.2210526315789473	0.1473684210526316	1.0907766502477012
step1000	ewok	domain_social-interactions	0.2057142857142857	0.07428571428571432	0.4617842425106922
step1000	ewok	domain_physical-interactions	0.1178571428571428	0.0428571428571428	0.19129162272255384
step1000	ewok	domain_physical-dynamics	0.0666666666666666	-0.04000000000000001	-0.5218252839916269
step1000	ewok	domain_physical-relations	0.1734939759036144	0.10120481927710841	0.6934657635121415
step1000	ewok	domain_social-properties	0.1621621621621621	0.08648648648648649	0.5667912054751287
step2000	letalone	all	0.5077552171460801	0.0315848843767626	0.09427599049069182
step2000	letalone	aligned	0.5349689791314157	0.0589396503102087	0.32970706370525527
step2000	letalone	misaligned	0.4805414551607445	0.0042301184433163885	-0.14115508272387256
step2000	letalone	aligned1	0.5081782289904118	-0.04850535815002821	-0.5950273578900933
step2000	letalone	misaligned1	0.4224478285391991	-0.028200789622109423	-0.4202743963287676
step2000	letalone	aligned2	0.5617597292724196	0.16638465877044556	1.2544414853006034
step2000	letalone	misaligned2	0.5386350817822899	0.036661026508742256	0.1379642308810229
step2000	letalone	verb_hold_all	0.4305555555555556	-0.061111111111111005	-0.7035198215260821
step2000	letalone	verb_hold_aligned	0.35	-0.1333333333333333	-1.3251063973018535
step2000	letalone	verb_hold_misaligned	0.5111111111111111	0.011111111111111072	-0.08193324575031234
step2000	letalone	verb_bake_all	0.3555555555555555	-0.10833333333333339	-1.109941813379472
step2000	letalone	verb_bake_aligned	0.2722222222222222	-0.16666666666666669	-1.6119925091983636
step2000	letalone	verb_bake_misaligned	0.4388888888888889	-0.04999999999999999	-0.6078911175605796
step2000	letalone	verb_cook_all	0.4930555555555556	0.09722222222222227	0.6591892099823382
step2000	letalone	verb_cook_aligned	0.5277777777777778	0.09027777777777779	0.5994212700038984
step2000	letalone	verb_cook_misaligned	0.4583333333333333	0.10416666666666663	0.7189571499607771
step2000	letalone	verb_paint_all	0.5284090909090909	-0.02651515151515149	-0.405766811451675
step2000	letalone	verb_paint_aligned	0.5580808080808081	-0.0757575757575758	-0.8295758403897011
step2000	letalone	verb_paint_misaligned	0.4987373737373737	0.022727272727272707	0.01804221748635028
step2000	letalone	verb_draw_all	0.4785353535353535	0.0505050505050505	0.25711397740010844
step2000	letalone	verb_draw_aligned	0.5025252525252525	0.0732323232323232	0.4527181446022739
step2000	letalone	verb_draw_misaligned	0.4545454545454545	0.02777777777777779	0.06150981019794293
step2000	letalone	verb_sing_all	0.5290404040404041	0.07070707070707077	0.4309843482464785
step2000	letalone	verb_sing_aligned	0.5858585858585859	0.12121212121212127	0.8656602753624021
step2000	letalone	verb_sing_misaligned	0.4722222222222222	0.02020202020202022	-0.0036915788694455672
step2000	letalone	verb_write_all	0.6319444444444444	0.18402777777777773	1.4062884597128316
step2000	letalone	verb_write_aligned	0.8229166666666666	0.45138888888888884	3.7073541488827524
step2000	letalone	verb_write_misaligned	0.4409722222222222	-0.08333333333333337	-0.8947772294570897
step2000	letalone	verb_make_all	0.5152777777777777	0.0708333333333333	0.4320710380642675
step2000	letalone	verb_make_aligned	0.5333333333333333	0.09166666666666673	0.6113748579995868
step2000	letalone	verb_make_misaligned	0.4972222222222222	0.04999999999999999	0.25276721812894914
step2000	letalone	verb_pick up_all	0.4972222222222222	0.019444444444444375	-0.01021171777618518
step2000	letalone	verb_pick up_aligned	0.4944444444444444	0.07777777777777772	0.49183897804270676
step2000	letalone	verb_pick up_misaligned	0.5	-0.03888888888888886	-0.5122624135950763
step2000	letalone	verb_lift_all	0.4888888888888889	0.002777777777777768	-0.1536547737244395
step2000	letalone	verb_lift_aligned	0.5	0.16666666666666669	1.2568686097667332
step2000	letalone	verb_lift_misaligned	0.4777777777777778	-0.16111111111111104	-1.564178157215611
step2000	letalone	verb_see_all	0.4722222222222222	0.055555555555555525	0.30058157011170056
step2000	letalone	verb_see_aligned	0.5	0.1111111111111111	0.7787250899392169
step2000	letalone	verb_see_misaligned	0.4444444444444444	0.0	-0.1775619497158152
step2000	letalone	verb_compose_all	0.5069444444444444	0.01388888888888884	-0.05802606975893662
step2000	letalone	verb_compose_aligned	0.4965277777777778	0.038194444444444475	0.15116172016560236
step2000	letalone	verb_compose_misaligned	0.5173611111111112	-0.01041666666666663	-0.26721385968347416
step2000	muchless	all	0.455160744500846	-0.033276931754089134	-0.46396263671909915
step2000	muchless	aligned	0.5231246474901298	0.04371122391426968	0.19864234253426158
step2000	muchless	misaligned	0.3871968415115623	-0.11026508742244778	-1.1265676159724582
step2000	muchless	aligned1	0.7179921037789058	0.6627185561195714	5.526180545688565
step2000	muchless	misaligned1	0.1099830795262267	-0.8364354201917653	-7.376413116255981
step2000	muchless	aligned2	0.3282571912013536	-0.5752961082910322	-5.128895860620043
step2000	muchless	misaligned2	0.664410603496898	0.6159052453468697	5.123277884311063
step2000	muchless	verb_hold_all	0.3861111111111111	-0.11388888888888887	-1.157756165362223
step2000	muchless	verb_hold_aligned	0.3833333333333333	-0.1166666666666667	-1.181663341353599
step2000	muchless	verb_hold_misaligned	0.3888888888888889	-0.1111111111111111	-1.1338489893708472
step2000	muchless	verb_bake_all	0.4194444444444444	-0.0805555555555556	-0.8708700534657139
step2000	muchless	verb_bake_aligned	0.5444444444444444	0.0444444444444444	0.20495286614619723
step2000	muchless	verb_bake_misaligned	0.2944444444444444	-0.2055555555555556	-1.946692973077625
step2000	muchless	verb_cook_all	0.4861111111111111	-0.00347222222222221	-0.20744591970503487
step2000	muchless	verb_cook_aligned	0.5104166666666666	0.00347222222222221	-0.14767797972659558
step2000	muchless	verb_cook_misaligned	0.4618055555555556	-0.01041666666666663	-0.26721385968347416
step2000	muchless	verb_paint_all	0.4368686868686868	-0.04797979797979801	-0.590504080475943
step2000	muchless	verb_paint_aligned	0.5618686868686869	0.10732323232323238	0.7461243954055231
step2000	muchless	verb_paint_misaligned	0.3118686868686868	-0.20328282828282834	-1.9271325563574084
step2000	muchless	verb_draw_all	0.4911616161616162	-0.0050505050505050275	-0.22102954242740738
step2000	muchless	verb_draw_aligned	0.4974747474747474	0.0050505050505050275	-0.13409435700422304
step2000	muchless	verb_draw_misaligned	0.4848484848484848	-0.015151515151515194	-0.3079647278505927
step2000	muchless	verb_sing_all	0.4646464646464646	0.013888888888888895	-0.05802606975893614
step2000	muchless	verb_sing_aligned	0.5757575757575758	0.1363636363636364	0.9960630534971792
step2000	muchless	verb_sing_misaligned	0.3535353535353535	-0.10858585858585862	-1.1121151930150515
step2000	muchless	verb_write_all	0.5902777777777778	0.10243055555555558	0.7040151649661677
step2000	muchless	verb_write_aligned	0.8020833333333334	0.32986111111111116	2.661415199260062
step2000	muchless	verb_write_misaligned	0.3784722222222222	-0.125	-1.2533848693277263
step2000	muchless	verb_make_all	0.2555555555555555	-0.24305555555555564	-2.2694398489611984
step2000	muchless	verb_make_aligned	0.3	-0.1972222222222222	-1.874971445103497
step2000	muchless	verb_make_misaligned	0.2111111111111111	-0.28888888888888886	-2.6639082528188984
step2000	muchless	verb_pick up_all	0.5	0.008333333333333415	-0.1058404217416871
step2000	muchless	verb_pick up_aligned	0.5	0.01666666666666672	-0.034118893767559944
step2000	muchless	verb_pick up_misaligned	0.5	0.0	-0.1775619497158152
step2000	muchless	verb_lift_all	0.5	-0.008333333333333304	-0.24928347768994236
step2000	muchless	verb_lift_aligned	0.5	0.005555555555555591	-0.1297475977330633
step2000	muchless	verb_lift_misaligned	0.5	-0.022222222222222254	-0.36881935764682194
step2000	muchless	verb_see_all	0.5833333333333334	0.05555555555555558	0.30058157011170106
step2000	muchless	verb_see_aligned	0.7777777777777778	0.2777777777777778	2.2131556494217652
step2000	muchless	verb_see_misaligned	0.3888888888888889	-0.16666666666666669	-1.6119925091983636
step2000	muchless	verb_compose_all	0.5277777777777778	0.032986111111111105	0.1063357651817724
step2000	muchless	verb_compose_aligned	0.4791666666666667	-0.024305555555555525	-0.38674973964035325
step2000	muchless	verb_compose_misaligned	0.5763888888888888	0.09027777777777773	0.599421270003898
step2000	nottomention	all	0.4936548223350254	0.020586576424139913	-0.00038186368835969897
step2000	nottomention	aligned	0.5053581500282008	0.0014100394811055184	-0.1654263273851672
step2000	nottomention	misaligned	0.48195149464185	0.03976311336717431	0.1646626000084478
step2000	nottomention	aligned1	0.98195149464185	0.44331641285956014	3.637877711039796
step2000	nottomention	misaligned1	0.0157924421883812	-0.4444444444444445	-4.002710108335944
step2000	nottomention	aligned2	0.0287648054145516	-0.4404963338973491	-3.96873036581013
step2000	nottomention	misaligned2	0.9481105470953188	0.5239706711787931	4.33203530835284
step2000	nottomention	verb_hold_all	0.4916666666666666	0.0222222222222222	0.013695458215191015
step2000	nottomention	verb_hold_aligned	0.5	0.0888888888888889	0.5874676820082106
step2000	nottomention	verb_hold_misaligned	0.4833333333333333	-0.04444444444444451	-0.5600767655778286
step2000	nottomention	verb_bake_all	0.5027777777777778	0.0	-0.1775619497158152
step2000	nottomention	verb_bake_aligned	0.5055555555555555	0.07222222222222224	0.44402462605995585
step2000	nottomention	verb_bake_misaligned	0.5	-0.07222222222222219	-0.7991485254915859
step2000	nottomention	verb_cook_all	0.4826388888888889	0.06597222222222221	0.39023348007936
step2000	nottomention	verb_cook_aligned	0.5277777777777778	0.02430555555555558	0.031625840208723284
step2000	nottomention	verb_cook_misaligned	0.4375	0.1076388888888889	0.7488411199499972
step2000	nottomention	verb_paint_all	0.4930555555555556	0.011363636363636465	-0.07975986611473151
step2000	nottomention	verb_paint_aligned	0.4987373737373737	-0.0744949494949495	-0.8187089422118028
step2000	nottomention	verb_paint_misaligned	0.4873737373737373	0.09722222222222221	0.6591892099823378
step2000	nottomention	verb_draw_all	0.4861111111111111	0.012626262626262597	-0.06889296793683454
step2000	nottomention	verb_draw_aligned	0.5	-0.010101010101010055	-0.26449713513899953
step2000	nottomention	verb_draw_misaligned	0.4722222222222222	0.035353535353535415	0.1267111992653319
step2000	nottomention	verb_sing_all	0.4797979797979798	0.010101010101010055	-0.09062676429263086
step2000	nottomention	verb_sing_aligned	0.5050505050505051	-0.015151515151515138	-0.30796472785059226
step2000	nottomention	verb_sing_misaligned	0.4545454545454545	0.03535353535353536	0.12671119926533142
step2000	nottomention	verb_write_all	0.5	0.03993055555555558	0.16610370516021217
step2000	nottomention	verb_write_aligned	0.5034722222222222	0.03125	0.09139378018716257
step2000	nottomention	verb_write_misaligned	0.4965277777777778	0.048611111111111105	0.2408136301332613
step2000	nottomention	verb_make_all	0.5152777777777777	0.04722222222222222	0.22886004213757344
step2000	nottomention	verb_make_aligned	0.5333333333333333	0.04444444444444445	0.20495286614619773
step2000	nottomention	verb_make_misaligned	0.4972222222222222	0.04999999999999999	0.25276721812894914
step2000	nottomention	verb_pick up_all	0.5	0.011111111111111127	-0.08193324575031186
step2000	nottomention	verb_pick up_aligned	0.5	0.011111111111111127	-0.08193324575031186
step2000	nottomention	verb_pick up_misaligned	0.5	0.011111111111111127	-0.08193324575031186
step2000	nottomention	verb_lift_all	0.5	0.008333333333333415	-0.1058404217416871
step2000	nottomention	verb_lift_aligned	0.5	0.09999999999999998	0.6830963859737135
step2000	nottomention	verb_lift_misaligned	0.5	-0.08333333333333337	-0.8947772294570897
step2000	nottomention	verb_see_all	0.5	0.02777777777777779	0.06150981019794293
step2000	nottomention	verb_see_aligned	0.5	0.0	-0.1775619497158152
step2000	nottomention	verb_see_misaligned	0.5	0.05555555555555558	0.30058157011170106
step2000	nottomention	verb_compose_all	0.4895833333333333	-0.001736111111111105	-0.19250393471042504
step2000	nottomention	verb_compose_aligned	0.4861111111111111	-0.024305555555555525	-0.38674973964035325
step2000	nottomention	verb_compose_misaligned	0.4930555555555556	0.02083333333333337	0.0017418702195036335
step2000	nevermind	all	0.4639029892836999	-0.0054991539763113995	-0.22489087680534145
step2000	nevermind	aligned	0.5107163000564016	0.057529610829103184	0.31757144137460724
step2000	nevermind	misaligned	0.4170896785109983	-0.06852791878172587	-0.7673531949852892
step2000	nevermind	aligned1	0.6959954878736605	0.2481669486745629	1.9583075804781653
step2000	nevermind	misaligned1	0.1178793006204173	-0.4822335025380712	-4.3279447867973015
step2000	nevermind	aligned2	0.3254371122391427	-0.13310772701635643	-1.3231646977289497
step2000	nevermind	misaligned2	0.7163000564015792	0.3451776649746193	2.7932383968267214
step2000	nevermind	verb_hold_all	0.45	-0.036111111111111094	-0.48835523760370053
step2000	nevermind	verb_hold_aligned	0.4388888888888889	0.0	-0.1775619497158152
step2000	nevermind	verb_hold_misaligned	0.4611111111111111	-0.07222222222222224	-0.7991485254915863
step2000	nevermind	verb_bake_all	0.4194444444444444	0.041666666666666685	0.181045690154822
step2000	nevermind	verb_bake_aligned	0.4388888888888889	0.21666666666666667	1.6871977776114977
step2000	nevermind	verb_bake_misaligned	0.4	-0.1333333333333333	-1.3251063973018535
step2000	nevermind	verb_cook_all	0.4861111111111111	0.013888888888888895	-0.05802606975893614
step2000	nevermind	verb_cook_aligned	0.5694444444444444	0.1111111111111111	0.7787250899392169
step2000	nevermind	verb_cook_misaligned	0.4027777777777778	-0.08333333333333331	-0.8947772294570892
step2000	nevermind	verb_paint_all	0.3768939393939394	-0.06881313131313133	-0.7698079004112613
step2000	nevermind	verb_paint_aligned	0.4722222222222222	-0.018939393939393978	-0.34056542238428694
step2000	nevermind	verb_paint_misaligned	0.2815656565656566	-0.11868686868686862	-1.1990503784382351
step2000	nevermind	verb_draw_all	0.5265151515151515	0.022727272727272707	0.01804221748635028
step2000	nevermind	verb_draw_aligned	0.5757575757575758	0.0505050505050505	0.25711397740010844
step2000	nevermind	verb_draw_misaligned	0.4772727272727273	-0.0050505050505050275	-0.22102954242740738
step2000	nevermind	verb_sing_all	0.4835858585858585	0.011363636363636298	-0.07975986611473294
step2000	nevermind	verb_sing_aligned	0.5227272727272727	0.0378787878787879	0.14844499562112776
step2000	nevermind	verb_sing_misaligned	0.4444444444444444	-0.015151515151515194	-0.3079647278505927
step2000	nevermind	verb_write_all	0.5208333333333334	0.04340277777777779	0.19598767514943183
step2000	nevermind	verb_write_aligned	0.5625	0.14930555555555558	1.1074487598206346
step2000	nevermind	verb_write_misaligned	0.4791666666666667	-0.062499999999999944	-0.7154734095217703
step2000	nevermind	verb_make_all	0.4277777777777777	-0.04444444444444451	-0.5600767655778286
step2000	nevermind	verb_make_aligned	0.4333333333333333	-0.03888888888888892	-0.5122624135950767
step2000	nevermind	verb_make_misaligned	0.4222222222222222	-0.04999999999999999	-0.6078911175605796
step2000	nevermind	verb_pick up_all	0.5	-0.002777777777777768	-0.20146912570719092
step2000	nevermind	verb_pick up_aligned	0.5	0.10555555555555562	0.7309107379564659
step2000	nevermind	verb_pick up_misaligned	0.5	-0.11111111111111116	-1.1338489893708477
step2000	nevermind	verb_lift_all	0.4944444444444444	-0.005555555555555591	-0.22537630169856712
step2000	nevermind	verb_lift_aligned	0.5055555555555555	0.07222222222222224	0.44402462605995585
step2000	nevermind	verb_lift_misaligned	0.4833333333333333	-0.08333333333333337	-0.8947772294570897
step2000	nevermind	verb_see_all	0.5	0.02777777777777779	0.06150981019794293
step2000	nevermind	verb_see_aligned	0.5555555555555556	0.2777777777777778	2.2131556494217652
step2000	nevermind	verb_see_misaligned	0.4444444444444444	-0.2222222222222222	-2.0901360290258792
step2000	nevermind	verb_compose_all	0.5486111111111112	0.07291666666666674	0.45000142005780025
step2000	nevermind	verb_compose_aligned	0.59375	0.16319444444444442	1.226984639777513
step2000	nevermind	verb_compose_misaligned	0.5034722222222222	-0.01736111111111116	-0.32698179966191443
step2000	blimp	all	0.7410149253731343	0.11597014925373128	0.820544806748011
step2000	comps	all	0.5517835427644913	0.044244021078232665	0.2032279057382264
step2000	ewok	all	0.2501143118427069	0.07910379515317789	0.5032514571167799
step2000	ewok	domain_social-relations	0.2114649681528662	0.1044585987261146	0.7214696875649661
step2000	ewok	domain_agent-properties	0.2553571428571428	0.03660714285714278	0.13750047674195812
step2000	ewok	domain_material-properties	0.0967741935483871	-0.016129032258064502	-0.31637781031090045
step2000	ewok	domain_spatial-relations	0.2408163265306122	0.0816326530612245	0.5250162835001267
step2000	ewok	domain_material-dynamics	0.2756410256410256	0.0858974358974359	0.5617214924790366
step2000	ewok	domain_quantitative-properties	0.4105263157894737	0.18947368421052638	1.4531591073801349
step2000	ewok	domain_social-interactions	0.3714285714285714	0.16571428571428568	1.2486718637125467
step2000	ewok	domain_physical-interactions	0.1785714285714285	0.06071428571428569	0.3449806112385414
step2000	ewok	domain_physical-dynamics	0.1066666666666666	0.04000000000000001	0.16670138455999642
step2000	ewok	domain_physical-relations	0.216867469879518	0.04337349397590359	0.19573564166759475
step2000	ewok	domain_social-properties	0.3513513513513513	0.18918918918918923	1.4507105772643751
step4000	letalone	all	0.4788494077834179	-0.028905809362662183	-0.42634220749409163
